timestamp,ask_price_1,ask_size_1,bid_price_1,bid_size_1
34202.737723008,585.71,118.0,585.47,100.0
34202.75688423,585.68,18.0,585.47,100.0
34203.011800486,585.68,18.0,585.44,167.0
34203.011926972,585.69,16.0,585.44,167.0
34203.011926972,585.71,118.0,585.44,167.0
34203.011926972,585.71,118.0,585.7,66.0
34203.012001355,585.71,100.0,585.7,66.0
34203.012050158,585.71,100.0,585.44,167.0
34203.012287906,585.71,100.0,585.45,18.0
34203.08949192,585.68,18.0,585.45,18.0
34203.122241619,585.68,18.0,585.46,10.0
34203.132689191,585.65,12.0,585.46,10.0
34203.295569158,585.68,18.0,585.46,10.0
34203.295569158,585.69,18.0,585.46,10.0
34203.295665697,585.69,18.0,585.46,28.0
34203.295825553,585.71,118.0,585.46,28.0
34203.295826267,585.71,100.0,585.46,28.0
34203.324279569,585.71,100.0,585.46,28.0
34203.324279569,585.71,100.0,585.46,28.0
34203.32437532,585.71,100.0,585.47,10.0
34203.407470515,585.68,18.0,585.47,10.0
34203.600207608,585.68,18.0,585.44,167.0
34203.600228364,585.7,18.0,585.44,167.0
34203.600245629,585.71,100.0,585.44,167.0
34203.954770435,585.71,100.0,585.45,18.0
34204.105356795,585.71,100.0,585.47,18.0
34204.127697885,585.8,100.0,585.47,18.0
34204.328788797,585.79,16.0,585.47,18.0
34204.328940476,585.79,16.0,585.46,2.0
34204.328981067,585.79,16.0,585.44,167.0
34204.36362978,585.79,16.0,585.47,18.0
34204.398386311,585.76,18.0,585.47,18.0
34204.56766787,585.76,18.0,585.45,2.0
34204.567694597,585.76,18.0,585.44,167.0
34204.567732501,585.8,100.0,585.44,167.0
34204.570825637,585.79,16.0,585.44,167.0
34204.576711342,585.79,16.0,585.47,100.0
34204.577104419,585.68,900.0,585.47,100.0
34204.62133869,585.67,18.0,585.47,100.0
34204.894275109,585.67,18.0,585.5,18.0
34204.894471165,585.68,900.0,585.5,18.0
34205.175095396,585.68,850.0,585.5,18.0
34205.175277367,585.68,850.0,585.49,18.0
34205.175293104,585.68,850.0,585.48,2.0
34205.175294192,585.68,850.0,585.47,100.0
34205.181076298,585.68,950.0,585.47,100.0
34205.308995297,585.65,18.0,585.47,100.0
34205.388462148,585.65,118.0,585.47,100.0
34205.734539337,585.65,100.0,585.47,100.0
34205.734539337,585.65,37.0,585.47,100.0
34205.765156633,585.68,850.0,585.47,100.0
34205.765156633,585.68,587.0,585.47,100.0
34205.765257746,585.68,587.0,585.47,118.0
34205.765316823,585.68,587.0,585.48,14.0
34205.766878478,585.68,455.0,585.48,14.0
34205.768387095,585.68,396.0,585.48,14.0
34205.771753648,585.67,18.0,585.48,14.0
34206.290141263,585.67,18.0,585.48,21.0
34206.290260156,585.67,18.0,585.48,7.0
34206.290261072,585.68,396.0,585.48,7.0
34206.290892881,585.68,396.0,585.48,60.0
34206.29123036,585.68,396.0,585.48,112.0
34206.291527335,585.68,396.0,585.48,113.0
34206.291814072,585.68,396.0,585.48,118.0
34206.291925675,585.68,396.0,585.48,163.0
34206.29195232,585.68,396.0,585.48,202.0
34206.292254316,585.68,396.0,585.48,229.0
34206.801157647,585.66,18.0,585.48,229.0
34206.965352065,585.66,18.0,585.48,229.0
34206.965510203,585.68,396.0,585.48,229.0
34208.041353062,585.68,398.0,585.48,229.0
34208.48306653,585.68,398.0,585.49,100.0
34209.21194364,585.68,398.0,585.49,142.0
34209.477500287,585.68,718.0,585.49,142.0
34209.481087627,585.68,1038.0,585.49,142.0
34209.489945829,585.68,813.0,585.49,142.0
34209.494770026,585.68,813.0,585.49,209.0
34209.506557426,585.68,493.0,585.49,209.0
34209.522721597,585.68,813.0,585.49,209.0
34209.54252448,585.68,785.0,585.49,209.0
34209.542622307,585.68,785.0,585.5,18.0
34209.780716781,585.68,785.0,585.49,209.0
34209.780716781,585.68,785.0,585.49,109.0
34209.780716781,585.68,785.0,585.49,67.0
34209.780716781,585.68,785.0,585.49,27.0
34209.780806936,585.68,803.0,585.49,27.0
34209.780840766,585.67,18.0,585.49,27.0
34209.784078285,585.67,18.0,585.49,27.0
34209.784078285,585.67,18.0,585.48,66.0
34209.786185996,585.67,18.0,585.48,27.0
34209.786185996,585.67,18.0,585.47,100.0
34209.786185996,585.67,18.0,585.47,66.0
34209.786266076,585.66,2.0,585.47,66.0
34209.801542957,585.66,2.0,585.44,100.0
34209.808502833,585.66,2.0,585.49,66.0
34209.828774041,585.66,2.0,585.44,100.0
34209.828774041,585.66,2.0,585.44,66.0
34209.829435704,585.66,171.0,585.44,66.0
34209.830562764,585.66,2.0,585.44,66.0
34209.831705108,585.66,171.0,585.44,66.0
34209.832801235,585.66,2.0,585.44,66.0
34209.833894341,585.66,171.0,585.44,66.0
34209.834919765,585.66,2.0,585.44,66.0
34210.047332639,585.66,2.0,585.47,18.0
34210.047460295,585.68,785.0,585.47,18.0
34210.131535502,585.65,18.0,585.47,18.0
34210.241247257,585.65,18.0,585.46,4.0
34210.241257287,585.65,18.0,585.44,66.0
34210.526792927,585.68,483.0,585.44,66.0
34210.526810312,585.68,465.0,585.44,66.0
34210.632267021,585.66,18.0,585.44,66.0
34210.756845815,585.66,338.0,585.44,66.0
34210.75693317,585.66,320.0,585.44,66.0
34210.847553594,585.63,18.0,585.44,66.0
34210.868110685,585.63,338.0,585.44,66.0
34210.90226879,585.61,14.0,585.44,66.0
34210.908120663,585.61,334.0,585.44,66.0
34211.00434466,585.61,334.0,585.44,50.0
34211.146132928,585.61,334.0,585.4,50.0
34211.146282398,585.61,320.0,585.4,50.0
34211.226849977,585.58,18.0,585.4,50.0
34211.33328328,585.58,18.0,585.38,22.0
34211.334948467,585.58,18.0,585.38,2.0
34211.334948467,585.58,18.0,585.36,5.0
34211.388089305,585.61,338.0,585.36,5.0
34211.388104371,585.61,320.0,585.36,5.0
34211.439240606,585.58,100.0,585.36,5.0
34211.506656257,585.58,420.0,585.36,5.0
34211.683403235,585.56,320.0,585.36,5.0
34212.052057667,585.54,18.0,585.36,5.0
34212.053609867,585.54,338.0,585.36,5.0
34212.057109841,585.52,18.0,585.36,5.0
34212.05824151,585.52,338.0,585.36,5.0
34212.08008559,585.39,143.0,585.36,5.0
34212.080208915,585.52,338.0,585.36,5.0
34212.080287308,585.52,338.0,585.39,1.0
34212.081038785,585.52,658.0,585.39,1.0
34212.08134726,585.52,338.0,585.39,1.0
34212.095970517,585.52,338.0,585.36,5.0
34212.267055429,585.51,320.0,585.36,5.0
34212.555647156,585.5,27.0,585.36,5.0
34212.557195301,585.5,347.0,585.36,5.0
34212.582853636,585.5,320.0,585.36,5.0
34212.607269431,585.5,320.0,585.3,230.0
34213.897096657,585.43,320.0,585.3,230.0
34214.181766435,585.43,320.0,585.3,230.0
34214.181907793,585.43,320.0,585.31,18.0
34214.313574215,585.42,320.0,585.31,18.0
34214.313671934,585.42,320.0,585.3,234.0
34214.313672671,585.42,320.0,585.3,230.0
34215.089261118,585.42,320.0,585.36,100.0
34215.204460371,585.42,320.0,585.36,100.0
34215.204460371,585.42,320.0,585.36,100.0
34215.204460371,585.42,251.0,585.36,100.0
34215.222056281,585.54,100.0,585.36,100.0
34215.222997296,585.43,251.0,585.36,100.0
34215.223443124,585.54,100.0,585.36,100.0
34217.169719861,585.58,100.0,585.36,100.0
34217.169871376,585.57,100.0,585.36,100.0
34217.205484251,585.57,100.0,585.36,118.0
34217.205625508,585.57,100.0,585.36,118.0
34217.205625508,585.57,12.0,585.36,118.0
34217.205639049,585.58,100.0,585.36,118.0
34217.205745954,585.58,100.0,585.37,4.0
34217.205932482,585.68,2.0,585.37,4.0
34217.206561301,585.58,59.0,585.37,4.0
34217.20671967,585.68,2.0,585.37,4.0
34217.20671967,585.68,2.0,585.37,4.0
34217.224371313,585.68,2.0,585.37,4.0
34218.299262015,585.68,2.0,585.37,4.0
34218.299262015,585.68,2.0,585.37,4.0
34218.299372333,585.67,18.0,585.37,4.0
34218.457787528,585.64,18.0,585.37,4.0
34218.457910779,585.64,18.0,585.36,100.0
34219.279164832,585.64,36.0,585.36,100.0
34219.320087956,585.63,18.0,585.36,100.0
34219.517076244,585.63,18.0,585.36,100.0
34219.517076244,585.63,18.0,585.36,100.0
34219.517076244,585.63,18.0,585.36,100.0
34219.517076244,585.44,44.0,585.36,100.0
34219.51720018,585.63,18.0,585.36,100.0
34219.517301103,585.68,2.0,585.36,100.0
34219.517343909,585.62,18.0,585.36,100.0
34219.517476892,585.68,2.0,585.36,100.0
34219.517746191,585.68,2.0,585.36,100.0
34219.517830407,585.68,20.0,585.36,100.0
34219.517859255,585.67,18.0,585.36,100.0
34219.517901648,585.65,8.0,585.36,100.0
34219.524768526,585.65,8.0,585.36,118.0
34219.530966388,585.65,26.0,585.36,118.0
34219.54078667,585.62,18.0,585.36,118.0
34220.114770695,585.62,18.0,585.41,100.0
34220.270330299,585.61,14.0,585.41,100.0
34221.023828585,585.58,18.0,585.41,100.0
34222.480233188,585.58,18.0,585.36,100.0
