timestamp,event_type,side,price,size,order_id
34261.824108543,trade,ask,585.6,18.0,18610124
34261.824108543,trade,ask,585.61,16.0,18610125
34261.824108543,trade,ask,585.63,66.0,18543197
34261.824199062,add,bid,585.36,2.0,18610723
34261.824211246,add,bid,585.36,100.0,18610729
34261.824573955,add,ask,585.63,100.0,18610930
34261.826038405,cancel,ask,585.63,34.0,18543197
34261.826049243,cancel,ask,585.63,100.0,18610930
34261.828016366,add,ask,585.64,100.0,18611712
34261.828892354,add,bid,585.58,100.0,18611807
34261.829204866,add,bid,585.58,100.0,18611841
34261.829973322,trade,ask,585.64,100.0,18611712
34261.83004683,add,bid,585.6,100.0,18611900
34261.830207689,add,ask,585.64,100.0,18611910
34261.83041799,trade,ask,585.64,30.0,18611910
34261.830675749,trade,ask,585.64,70.0,18611910
34261.830675749,trade,ask,585.64,95.0,hidden_760
34261.83075425,add,ask,585.64,100.0,18611961
34261.945966689,trade,ask,585.64,11.0,18611961
34261.946245937,add,ask,585.64,100.0,18616813
34261.980313977,cancel,bid,585.6,100.0,18611900
34262.264793162,cancel,bid,585.58,100.0,18611841
34262.292950338,cancel,bid,585.58,100.0,18611807
34262.347472593,cancel,ask,585.64,100.0,18616813
34262.347495148,cancel,ask,585.64,89.0,18611961
34262.708710168,trade,ask,585.59,10.0,hidden_769
34262.708802955,add,bid,585.32,18.0,18645927
34262.708847497,add,bid,585.33,18.0,18645931
34262.708889487,add,bid,585.35,18.0,18645933
34263.025180315,trade,bid,585.43,10.0,hidden_773
34263.025275358,add,bid,585.36,18.0,18655735
34263.029268535,add,ask,585.63,100.0,18655962
34263.612227278,trade,ask,585.57,100.0,hidden_776
34263.612316413,add,bid,585.37,18.0,18675995
34263.612379235,add,bid,585.39,18.0,18676008
34263.613130924,cancel,ask,585.63,100.0,18655962
34263.614803009,add,ask,585.63,100.0,18676119
34264.211684199,add,bid,585.59,35.0,18694938
34264.212574525,trade,bid,585.59,35.0,18694938
34264.21267996,add,bid,585.33,18.0,18695112
