route_id,grouping_type,direction_id,direction_name,stop_sequence,stop_id
MTA NYCT_T464,direction,1,Q TRAIN LOCAL TO KINGS HWY,2,MTA_307645
MTA NYCT_T464,direction,1,Q TRAIN LOCAL TO KINGS HWY,3,MTA_301663
MTA NYCT_T464,direction,1,Q TRAIN LOCAL TO KINGS HWY,4,MTA_307894
MTA NYCT_T464,direction,1,Q TRAIN LOCAL TO KINGS HWY,5,MTA_901805
MTA NYCT_T464,direction,1,Q TRAIN LOCAL TO KINGS HWY,6,MTA_901808
MTA NYCT_T464,direction,1,Q TRAIN LOCAL TO KINGS HWY,7,MTA_901806
MTA NYCT_T464,direction,1,Q TRAIN LOCAL TO KINGS HWY,8,MTA_901807
MTA NYCT_T464,direction,1,Q TRAIN LOCAL TO KINGS HWY,9,MTA_801092
MTA NYCT_T464,direction,1,Q TRAIN LOCAL TO KINGS HWY,10,MTA_303997
MTA NYCT_T464,direction,1,Q TRAIN LOCAL TO KINGS HWY,11,MTA_303999
MTA NYCT_T464,direction,1,Q TRAIN LOCAL TO KINGS HWY,12,MTA_300012
MTA NYCT_T464,direction,1,Q TRAIN LOCAL TO KINGS HWY,13,MTA_300016
MTA NYCT_T464,direction,1,Q TRAIN LOCAL TO KINGS HWY,14,MTA_304002
MTA NYCT_T464,direction,1,Q TRAIN LOCAL TO KINGS HWY,15,MTA_302852
MTA NYCT_T464,direction,1,Q TRAIN LOCAL TO KINGS HWY,16,MTA_308299
MTA NYCT_T464,direction,1,Q TRAIN LOCAL TO KINGS HWY,17,MTA_801212
MTA NYCT_T464,direction,0,Q TRAIN LOCAL TO PROSPECT PARK,0,MTA_801038
MTA NYCT_T464,direction,0,Q TRAIN LOCAL TO PROSPECT PARK,1,MTA_901546
MTA NYCT_T464,direction,0,Q TRAIN LOCAL TO PROSPECT PARK,2,MTA_307942
MTA NYCT_T464,direction,0,Q TRAIN LOCAL TO PROSPECT PARK,3,MTA_300124
MTA NYCT_T464,direction,0,Q TRAIN LOCAL TO PROSPECT PARK,4,MTA_901270
MTA NYCT_T464,direction,0,Q TRAIN LOCAL TO PROSPECT PARK,5,MTA_901815
MTA NYCT_T464,direction,0,Q TRAIN LOCAL TO PROSPECT PARK,6,MTA_303916
MTA NYCT_T464,direction,0,Q TRAIN LOCAL TO PROSPECT PARK,7,MTA_901820
MTA NYCT_T464,direction,0,Q TRAIN LOCAL TO PROSPECT PARK,8,MTA_801213
MTA NYCT_T464,direction,0,Q TRAIN LOCAL TO PROSPECT PARK,9,MTA_300957
MTA NYCT_T464,direction,0,Q TRAIN LOCAL TO PROSPECT PARK,10,MTA_303927
MTA NYCT_T464,direction,0,Q TRAIN LOCAL TO PROSPECT PARK,11,MTA_303929
MTA NYCT_T464,direction,0,Q TRAIN LOCAL TO PROSPECT PARK,12,MTA_901813
MTA NYCT_T464,direction,0,Q TRAIN LOCAL TO PROSPECT PARK,13,MTA_307740
MTA NYCT_T464,direction,0,Q TRAIN LOCAL TO PROSPECT PARK,14,MTA_903332
MTA NYCT_T464,direction,0,Q TRAIN LOCAL TO PROSPECT PARK,15,MTA_307639
MTA NYCT_T464,direction,0,Q TRAIN LOCAL TO PROSPECT PARK,16,MTA_307640
MTA NYCT_T464,direction,0,Q TRAIN LOCAL TO PROSPECT PARK,17,MTA_901814
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,0,MTA_100723
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,1,MTA_100080
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,2,MTA_101525
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,3,MTA_103498
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,4,MTA_103007
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,5,MTA_100630
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,6,MTA_100631
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,7,MTA_103241
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,8,MTA_102269
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,9,MTA_104240
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,10,MTA_104102
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,11,MTA_100636
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,12,MTA_103540
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,13,MTA_104080
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,14,MTA_100807
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,15,MTA_103362
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,16,MTA_101542
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,17,MTA_902197
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,18,MTA_101545
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,19,MTA_103309
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,20,MTA_101547
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,21,MTA_101548
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,22,MTA_103787
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,23,MTA_103516
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,24,MTA_103517
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,25,MTA_101551
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,26,MTA_101552
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,27,MTA_101553
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,28,MTA_101554
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,29,MTA_101555
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,30,MTA_101556
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,31,MTA_101557
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,32,MTA_104077
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,33,MTA_101561
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,34,MTA_101562
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,35,MTA_101563
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,36,MTA_101564
MTA NYCT_BX22,direction,1,CASTLE HILL ZEREGA AV,37,MTA_104372
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,0,MTA_104372
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,1,MTA_101478
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,2,MTA_101479
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,3,MTA_101480
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,4,MTA_101481
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,5,MTA_104078
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,6,MTA_101484
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,7,MTA_101485
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,8,MTA_101486
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,9,MTA_101487
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,10,MTA_101488
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,11,MTA_101489
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,12,MTA_101490
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,13,MTA_101491
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,14,MTA_103935
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,15,MTA_103514
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,16,MTA_103936
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,17,MTA_101494
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,18,MTA_101496
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,19,MTA_101497
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,20,MTA_101498
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,21,MTA_103542
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,22,MTA_103324
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,23,MTA_103326
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,24,MTA_100843
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,25,MTA_100565
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,26,MTA_150059
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,27,MTA_100567
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,28,MTA_104090
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,29,MTA_103801
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,30,MTA_100571
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,31,MTA_102968
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,32,MTA_100573
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,33,MTA_101512
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,34,MTA_103937
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,35,MTA_103450
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,36,MTA_902239
MTA NYCT_BX22,direction,0,FORDHAM CENTER VALENTINE AV,37,MTA_803061
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,0,MTA_104368
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,1,MTA_103907
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,2,MTA_103359
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,3,MTA_102034
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,4,MTA_103066
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,5,MTA_101437
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,6,MTA_101438
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,7,MTA_104225
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,8,MTA_101440
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,9,MTA_101441
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,10,MTA_104327
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,11,MTA_101443
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,12,MTA_101444
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,13,MTA_101446
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,14,MTA_101447
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,15,MTA_101448
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,16,MTA_104117
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,17,MTA_103918
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,18,MTA_101453
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,19,MTA_101455
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,20,MTA_101456
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,21,MTA_101457
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,22,MTA_101458
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,23,MTA_101459
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,24,MTA_101460
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,25,MTA_101461
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,26,MTA_103985
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,27,MTA_101059
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,28,MTA_101061
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,29,MTA_101063
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,30,MTA_101066
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,31,MTA_101469
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,32,MTA_103095
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,33,MTA_102837
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,34,MTA_101472
MTA NYCT_BX21,direction,1,MOTT HAVEN 136 ST,35,MTA_101473
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,0,MTA_102107
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,1,MTA_101389
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,2,MTA_102962
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,3,MTA_103983
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,4,MTA_102976
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,5,MTA_101021
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,6,MTA_104296
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,7,MTA_101401
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,8,MTA_103753
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,9,MTA_101402
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,10,MTA_103920
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,11,MTA_101405
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,12,MTA_101406
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,13,MTA_101407
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,14,MTA_101408
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,15,MTA_101409
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,16,MTA_101410
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,17,MTA_103930
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,18,MTA_101414
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,19,MTA_104084
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,20,MTA_101416
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,21,MTA_101418
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,22,MTA_101419
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,23,MTA_101420
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,24,MTA_101421
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,25,MTA_101422
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,26,MTA_101423
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,27,MTA_101424
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,28,MTA_101425
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,29,MTA_902210
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,30,MTA_103356
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,31,MTA_103486
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,32,MTA_103906
MTA NYCT_BX21,direction,0,WESTCHESTER SQ,33,MTA_902004
MTA NYCT_BX20,direction,1,INWOOD 207 ST,0,MTA_103208
MTA NYCT_BX20,direction,1,INWOOD 207 ST,1,MTA_100700
MTA NYCT_BX20,direction,1,INWOOD 207 ST,2,MTA_100701
MTA NYCT_BX20,direction,1,INWOOD 207 ST,3,MTA_902226
MTA NYCT_BX20,direction,1,INWOOD 207 ST,4,MTA_100702
MTA NYCT_BX20,direction,1,INWOOD 207 ST,5,MTA_100703
MTA NYCT_BX20,direction,1,INWOOD 207 ST,6,MTA_100704
MTA NYCT_BX20,direction,1,INWOOD 207 ST,7,MTA_100705
MTA NYCT_BX20,direction,1,INWOOD 207 ST,8,MTA_100706
MTA NYCT_BX20,direction,1,INWOOD 207 ST,9,MTA_100707
MTA NYCT_BX20,direction,1,INWOOD 207 ST,10,MTA_103916
MTA NYCT_BX20,direction,1,INWOOD 207 ST,11,MTA_100082
MTA NYCT_BX20,direction,1,INWOOD 207 ST,12,MTA_102995
MTA NYCT_BX20,direction,1,INWOOD 207 ST,13,MTA_100482
MTA NYCT_BX20,direction,1,INWOOD 207 ST,14,MTA_100483
MTA NYCT_BX20,direction,1,INWOOD 207 ST,15,MTA_100484
MTA NYCT_BX20,direction,1,INWOOD 207 ST,16,MTA_100485
MTA NYCT_BX20,direction,1,INWOOD 207 ST,17,MTA_403485
MTA NYCT_BX20,direction,1,INWOOD 207 ST,18,MTA_402607
MTA NYCT_BX20,direction,1,INWOOD 207 ST,19,MTA_402608
MTA NYCT_BX20,direction,1,INWOOD 207 ST,20,MTA_404835
MTA NYCT_BX20,direction,1,INWOOD 207 ST,21,MTA_404249
MTA NYCT_BX20,direction,0,RIVERDALE 246 ST,0,MTA_902103
MTA NYCT_BX20,direction,0,RIVERDALE 246 ST,1,MTA_402555
MTA NYCT_BX20,direction,0,RIVERDALE 246 ST,2,MTA_402556
MTA NYCT_BX20,direction,0,RIVERDALE 246 ST,3,MTA_404028
MTA NYCT_BX20,direction,0,RIVERDALE 246 ST,4,MTA_100449
MTA NYCT_BX20,direction,0,RIVERDALE 246 ST,5,MTA_100450
MTA NYCT_BX20,direction,0,RIVERDALE 246 ST,6,MTA_100451
MTA NYCT_BX20,direction,0,RIVERDALE 246 ST,7,MTA_100065
MTA NYCT_BX20,direction,0,RIVERDALE 246 ST,8,MTA_100066
MTA NYCT_BX20,direction,0,RIVERDALE 246 ST,9,MTA_102996
MTA NYCT_BX20,direction,0,RIVERDALE 246 ST,10,MTA_103915
MTA NYCT_BX20,direction,0,RIVERDALE 246 ST,11,MTA_100675
MTA NYCT_BX20,direction,0,RIVERDALE 246 ST,12,MTA_100676
MTA NYCT_BX20,direction,0,RIVERDALE 246 ST,13,MTA_100677
MTA NYCT_BX20,direction,0,RIVERDALE 246 ST,14,MTA_100678
MTA NYCT_BX20,direction,0,RIVERDALE 246 ST,15,MTA_100679
MTA NYCT_BX20,direction,0,RIVERDALE 246 ST,16,MTA_100680
MTA NYCT_BX20,direction,0,RIVERDALE 246 ST,17,MTA_100071
MTA NYCT_BX20,direction,0,RIVERDALE 246 ST,18,MTA_103261
MTA NYCT_M15+,direction,0,SELECT BUS SERVICE 125 ST via 1 AV,0,MTA_405382
MTA NYCT_M15+,direction,0,SELECT BUS SERVICE 125 ST via 1 AV,1,MTA_405318
MTA NYCT_M15+,direction,0,SELECT BUS SERVICE 125 ST via 1 AV,2,MTA_403601
MTA NYCT_M15+,direction,0,SELECT BUS SERVICE 125 ST via 1 AV,3,MTA_405319
MTA NYCT_M15+,direction,0,SELECT BUS SERVICE 125 ST via 1 AV,4,MTA_405320
MTA NYCT_M15+,direction,0,SELECT BUS SERVICE 125 ST via 1 AV,5,MTA_903093
MTA NYCT_M15+,direction,0,SELECT BUS SERVICE 125 ST via 1 AV,6,MTA_405322
MTA NYCT_M15+,direction,0,SELECT BUS SERVICE 125 ST via 1 AV,7,MTA_405323
MTA NYCT_M15+,direction,0,SELECT BUS SERVICE 125 ST via 1 AV,8,MTA_404995
MTA NYCT_M15+,direction,0,SELECT BUS SERVICE 125 ST via 1 AV,9,MTA_403480
MTA NYCT_M15+,direction,0,SELECT BUS SERVICE 125 ST via 1 AV,10,MTA_405325
MTA NYCT_M15+,direction,0,SELECT BUS SERVICE 125 ST via 1 AV,11,MTA_401701
MTA NYCT_M15+,direction,0,SELECT BUS SERVICE 125 ST via 1 AV,12,MTA_401704
MTA NYCT_M15+,direction,0,SELECT BUS SERVICE 125 ST via 1 AV,13,MTA_401707
MTA NYCT_M15+,direction,0,SELECT BUS SERVICE 125 ST via 1 AV,14,MTA_405329
MTA NYCT_M15+,direction,0,SELECT BUS SERVICE 125 ST via 1 AV,15,MTA_401715
MTA NYCT_M15+,direction,0,SELECT BUS SERVICE 125 ST via 1 AV,16,MTA_404254
MTA NYCT_M15+,direction,0,SELECT BUS SERVICE 125 ST via 1 AV,17,MTA_405331
MTA NYCT_M15+,direction,0,SELECT BUS SERVICE 125 ST via 1 AV,18,MTA_401727
MTA NYCT_M15+,direction,0,SELECT BUS SERVICE 125 ST via 1 AV,19,MTA_401731
MTA NYCT_M15+,direction,0,SELECT BUS SERVICE 125 ST via 1 AV,20,MTA_803054
MTA NYCT_M15+,direction,1,SELECT BUS SERVICE SOUTH FERRY via 2 AV,0,MTA_401732
MTA NYCT_M15+,direction,1,SELECT BUS SERVICE SOUTH FERRY via 2 AV,1,MTA_401738
MTA NYCT_M15+,direction,1,SELECT BUS SERVICE SOUTH FERRY via 2 AV,2,MTA_405348
MTA NYCT_M15+,direction,1,SELECT BUS SERVICE SOUTH FERRY via 2 AV,3,MTA_405653
MTA NYCT_M15+,direction,1,SELECT BUS SERVICE SOUTH FERRY via 2 AV,4,MTA_405516
MTA NYCT_M15+,direction,1,SELECT BUS SERVICE SOUTH FERRY via 2 AV,5,MTA_405517
MTA NYCT_M15+,direction,1,SELECT BUS SERVICE SOUTH FERRY via 2 AV,6,MTA_401756
MTA NYCT_M15+,direction,1,SELECT BUS SERVICE SOUTH FERRY via 2 AV,7,MTA_401761
MTA NYCT_M15+,direction,1,SELECT BUS SERVICE SOUTH FERRY via 2 AV,8,MTA_401765
MTA NYCT_M15+,direction,1,SELECT BUS SERVICE SOUTH FERRY via 2 AV,9,MTA_401768
MTA NYCT_M15+,direction,1,SELECT BUS SERVICE SOUTH FERRY via 2 AV,10,MTA_401771
MTA NYCT_M15+,direction,1,SELECT BUS SERVICE SOUTH FERRY via 2 AV,11,MTA_405342
MTA NYCT_M15+,direction,1,SELECT BUS SERVICE SOUTH FERRY via 2 AV,12,MTA_403525
MTA NYCT_M15+,direction,1,SELECT BUS SERVICE SOUTH FERRY via 2 AV,13,MTA_401779
MTA NYCT_M15+,direction,1,SELECT BUS SERVICE SOUTH FERRY via 2 AV,14,MTA_405340
MTA NYCT_M15+,direction,1,SELECT BUS SERVICE SOUTH FERRY via 2 AV,15,MTA_405472
MTA NYCT_M15+,direction,1,SELECT BUS SERVICE SOUTH FERRY via 2 AV,16,MTA_405373
MTA NYCT_M15+,direction,1,SELECT BUS SERVICE SOUTH FERRY via 2 AV,17,MTA_402112
MTA NYCT_M15+,direction,1,SELECT BUS SERVICE SOUTH FERRY via 2 AV,18,MTA_403590
MTA NYCT_M15+,direction,1,SELECT BUS SERVICE SOUTH FERRY via 2 AV,19,MTA_405645
MTA NYCT_M15+,direction,1,SELECT BUS SERVICE SOUTH FERRY via 2 AV,20,MTA_803120
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,0,MTA_405083
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,1,MTA_401664
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,2,MTA_401665
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,3,MTA_401666
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,4,MTA_404850
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,5,MTA_401669
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,6,MTA_401670
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,7,MTA_402088
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,8,MTA_405359
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,9,MTA_402090
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,10,MTA_404843
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,11,MTA_401675
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,12,MTA_405470
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,13,MTA_401679
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,14,MTA_401681
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,15,MTA_405321
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,16,MTA_405098
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,17,MTA_401685
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,18,MTA_401686
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,19,MTA_401687
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,20,MTA_401688
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,21,MTA_401689
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,22,MTA_401690
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,23,MTA_405323
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,24,MTA_405396
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,25,MTA_404251
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,26,MTA_401694
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,27,MTA_403480
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,28,MTA_401696
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,29,MTA_401697
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,30,MTA_401698
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,31,MTA_401699
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,32,MTA_401701
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,33,MTA_401702
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,34,MTA_401703
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,35,MTA_401704
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,36,MTA_405138
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,37,MTA_404253
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,38,MTA_401706
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,39,MTA_405328
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,40,MTA_401708
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,41,MTA_401709
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,42,MTA_401710
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,43,MTA_401712
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,44,MTA_405100
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,45,MTA_401715
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,46,MTA_401716
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,47,MTA_401718
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,48,MTA_405612
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,49,MTA_401721
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,50,MTA_401722
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,51,MTA_405331
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,52,MTA_405333
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,53,MTA_401725
MTA NYCT_M15,direction,0,EAST HARLEM 125 ST via 1 AV,54,MTA_401726
