seed,variant,status,ep_reward,avg_wait_min,headway_cv,score,upper_plan_decisions,upper_plan_reuse_ratio,upper_plan_target_mean,upper_plan_target_std,terminal_launch_shift_mean,terminal_launch_shift_std,freq_promotion_strength,shared_ppo_lower_samples,shared_ppo_gate_evaluations,shared_ppo_gate_replans,shared_ppo_target_headway_guard_rejects,shared_ppo_target_headway_project_count,shared_ppo_target_headway_project_correction_mean_s,shared_ppo_pressure_guard_rejects,shared_ppo_soft_pressure_cap_count,shared_ppo_soft_pressure_cap_scale_mean,shared_ppo_reward_floor_guard_rejects,shared_ppo_confirm_guard_rejects,shared_ppo_value_guard_rejects,shared_ppo_throughput_guard_rejects,shared_ppo_throughput_floor_project_count,shared_ppo_throughput_floor_delta_fraction_mean,shared_ppo_adaptive_drift_guard_rejects,shared_ppo_gap_risk_guard_rejects,shared_ppo_active_target_headway_floor_rejects,shared_ppo_target_headway_floor_rejects,shared_ppo_base_delta_guard_rejects,shared_ppo_final_delta_guard_rejects,shared_ppo_final_delta_floor_rejects,shared_ppo_gate_value_mean,shared_ppo_wait_replan_count,shared_ppo_wait_replan_pressure_mean,shared_ppo_wait_replan_shift_pressure_mean,shared_ppo_wait_replan_gap_ratio_mean,shared_ppo_wait_replan_gap_risk_scale_mean,shared_ppo_wait_replan_adaptive_drift_scale_mean,shared_ppo_wait_replan_adaptive_drift_hf_to_lf_mean,shared_ppo_wait_replan_throughput_score_mean,shared_ppo_wait_replan_throughput_floor_delta_fraction_mean,shared_ppo_wait_replan_reward_floor_score_mean,shared_ppo_wait_replan_value_guard_score_mean,shared_ppo_wait_replan_value_guard_scale_mean,shared_ppo_wait_replan_value_guard_candidate_count_mean,shared_ppo_promotion_wait_credit_granted,shared_ppo_promotion_wait_credit_consumed,shared_ppo_promotion_wait_credit_budget,shared_ppo_promotion_wait_credit_events,shared_ppo_adaptive_lower_drift_penalty_scale_mean,shared_ppo_adaptive_lower_drift_penalty_hf_to_lf_mean,shared_ppo_lower_hf_wait_prior_scale_mean,shared_ppo_lower_hf_wait_prior_load_mean,shared_ppo_lower_hf_wait_prior_queue_mean,shared_ppo_lower_hf_wait_prior_schedule_slack_mean,shared_ppo_wait_replan_pressure_override_count,shared_ppo_wait_replan_pressure_override_mean,shared_ppo_wait_replan_same_hold_mean,shared_ppo_wait_replan_same_wait_mean,shared_ppo_wait_replan_shift_mean_s,shared_ppo_wait_replan_shift_abs_mean_s,shared_ppo_wait_replan_actor_base_used_mean,shared_ppo_wait_replan_base_delta_abs_mean_s,shared_ppo_wait_replan_final_delta_abs_mean_s,freq_wait_lower_improvement_credit_mean,freq_wait_lower_net_mean,shared_ppo_loss,promotion_raw_ep_reward,promotion_raw_avg_wait_min,promotion_raw_score,promotion_outcome_adjusted,promotion_outcome_adjustment_signal,promotion_outcome_reward_gain,promotion_outcome_wait_reduction_min,promotion_counterfactual_gate_evaluations,promotion_counterfactual_gate_replans,promotion_counterfactual_shift_mean_s,cfg_lower_hf_wait_action_gain_s,promotion_outcome_boundary,cfg_adaptive_lower_drift_penalty_gain,cfg_adaptive_lower_drift_penalty_min_scale,cfg_learned_promotion_gate,cfg_lower_hf_wait_context_dim,cfg_lower_hf_wait_load_damping_weight,cfg_lower_hf_wait_max_scale,cfg_lower_hf_wait_min_scale,cfg_lower_hf_wait_queue_boost_weight,cfg_lower_hf_wait_schedule_slack_damping_weight,cfg_promotion_gate_age_min,cfg_promotion_gate_cooldown_s,cfg_promotion_gate_low_signal_min,cfg_promotion_gate_max_hf_to_lf_ratio,cfg_promotion_gate_max_replans,cfg_promotion_gate_min_elapsed_s,cfg_promotion_gate_plan_blend,cfg_promotion_gate_preselect_action,cfg_promotion_gate_strength_min,cfg_promotion_gate_threshold,cfg_promotion_gate_wait_pressure_override,cfg_promotion_gate_wait_pressure_override_min,cfg_promotion_replan_active_target_headway_min_s,cfg_promotion_replan_actor_base_trust_s,cfg_promotion_replan_adaptive_drift_accept_min_scale,cfg_promotion_replan_adaptive_drift_penalty_gain,cfg_promotion_replan_adaptive_drift_penalty_min_scale,cfg_promotion_replan_base_action,cfg_promotion_replan_base_delta_abs_max_s,cfg_promotion_replan_confirm_min_low_signal,cfg_promotion_replan_confirm_min_strength,cfg_promotion_replan_final_delta_abs_max_s,cfg_promotion_replan_final_delta_abs_min_s,cfg_promotion_replan_frequency_weight,cfg_promotion_replan_gap_guard_max_ratio,cfg_promotion_replan_gap_guard_min_ratio,cfg_promotion_replan_gap_risk_accept_max_scale,cfg_promotion_replan_gap_risk_cap_full,cfg_promotion_replan_gap_risk_cap_start,cfg_promotion_replan_hold_guard_weight,cfg_promotion_replan_max_pressure,cfg_promotion_replan_max_shift_s,cfg_promotion_replan_min_pressure,cfg_promotion_replan_policy,cfg_promotion_replan_project_target_headway,cfg_promotion_replan_require_shift,cfg_promotion_replan_reward_floor_action_cost,cfg_promotion_replan_reward_floor_fleet_weight,cfg_promotion_replan_reward_floor_gap_cost,cfg_promotion_replan_reward_floor_hold_cost,cfg_promotion_replan_reward_floor_min_score,cfg_promotion_replan_reward_floor_target_weight,cfg_promotion_replan_reward_floor_throughput_weight,cfg_promotion_replan_reward_floor_wait_weight,cfg_promotion_replan_same_hold_max,cfg_promotion_replan_same_wait_max,cfg_promotion_replan_same_wait_min,cfg_promotion_replan_shift_sign,cfg_promotion_replan_soft_pressure_cap,cfg_promotion_replan_state_wait_weight,cfg_promotion_replan_target_headway_max_s,cfg_promotion_replan_target_headway_min_s,cfg_promotion_replan_target_headway_project_margin_s,cfg_promotion_replan_terminal_early_cap_s,cfg_promotion_replan_terminal_early_relax,cfg_promotion_replan_throughput_floor_fleet_util_max,cfg_promotion_replan_throughput_floor_min_delta_fraction,cfg_promotion_replan_throughput_floor_min_score,cfg_promotion_replan_throughput_floor_same_hold_max,cfg_promotion_replan_throughput_guard_min_score,cfg_promotion_replan_value_guard_candidate_scales,cfg_promotion_replan_value_guard_min_score,cfg_promotion_replan_wait_credit_clip,cfg_promotion_replan_wait_credit_weight,cfg_promotion_replan_wait_gain_s,cfg_stress_profile
681,native_wait_aware_replan,supported_native_episode_loop,5460.1161,5.3728475,0.6896,-0.16587999999999886,66.0,0.7480916030534351,338.61569336388857,4.757815928064547,0.0,0.0,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.532362037858991,6.5312308717400835,15029.322509765625,5453.741,5.403,-6.7822,1.0,0.8615,6.375100000000001,0.030152500000000006,1.0,1.0,-1.11995,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
691,native_wait_aware_replan,supported_native_episode_loop,6104.642599,3.870980275,0.6761,-1.9424431999999994,66.0,0.7480916030534351,338.1017356511594,5.245772486139454,0.0,0.0,0.3846153846153846,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.978260750092646,4.977336352122946,11025.152783203124,6101.467,3.886,-5.2382,1.0,0.42913500000000004,3.1755990000000005,0.015019725000000003,1.0,1.0,-0.5578755000000001,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
701,native_wait_aware_replan,supported_native_episode_loop,13144.978,3.582,0.427,-4.436,66.0,0.7480916030534351,347.7885165490229,7.941764348417111,1.0954198473282444,2.9243740791878747,0.0,4969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,171.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2953104762271614,4.29460041443305,2479.673126220703,13144.978,3.582,-4.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
711,native_wait_aware_replan,supported_native_episode_loop,12219.396,5.242,0.4301,-6.1022,66.0,0.7480916030534351,347.39449232979354,4.624057180010018,0.003816793893129771,0.061662192448104995,0.0,4969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.960095011313378,4.95872326376349,10550.40909423828,12219.396,5.242,-6.1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
721,native_wait_aware_replan,supported_native_episode_loop,21970.695,12.691,0.5078,-13.706600000000002,66.0,0.7480916030534351,343.2520961053347,6.611782457114104,0.007633587786259542,0.08703629199230062,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.709018899863963,7.706407723107163,19781.60598144531,21970.695,12.691,-13.706600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
731,native_wait_aware_replan,supported_native_episode_loop,1994.532,4.69,0.592,-5.8740000000000006,66.0,0.7480916030534351,346.3325041962441,5.160924479106332,0.0916030534351145,0.5449333831320534,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1096882113238555,5.108518902748677,26973.251342773438,1994.532,4.69,-5.8740000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
741,native_wait_aware_replan,supported_native_episode_loop,10766.712,5.464,0.5223,-6.5086,66.0,0.7480916030534351,337.3803718766942,6.088104519362874,0.0,0.0,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.562383641712323,7.561043631640129,92180.30576171874,10766.712,5.464,-6.5086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
751,native_wait_aware_replan,supported_native_episode_loop,7834.614,4.866,0.5262,-5.9184,66.0,0.7480916030534351,337.4316598529882,8.586781727814346,0.0,0.0,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.654150911837402,6.653216911053313,6566.74242553711,7834.614,4.866,-5.9184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
761,native_wait_aware_replan,supported_native_episode_loop,8502.203,10.307,0.6758,-11.6586,66.0,0.7480916030534351,350.4862740523108,6.777551691553736,0.11450381679389313,0.5189716986804133,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2812138714215955,7.279126685604413,15545.732763671875,8502.203,10.307,-11.6586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
771,native_wait_aware_replan,supported_native_episode_loop,8123.622,3.314,0.6976,-4.7092,66.0,0.7480916030534351,342.0110303886367,6.186157725964273,0.0,0.0,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.785891012157316,3.7852011701884134,3339.9164916992186,8123.622,3.314,-4.7092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
781,native_wait_aware_replan,supported_native_episode_loop,13419.975,28.387,0.5935,-29.574,67.0,0.7442748091603053,346.8649352802423,4.719416464881516,-0.36259541984732824,4.084299408802248,0.0,4971.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0.9329153209599302,0.0,0.0,0.0,0.0,0.0,1.0,13.0,143.0,0.0,0.0,0.0,0.0,0.0,0.11920292202211755,1.0,0.5666716425173175,0.3840253738338242,1.0608127375975076,0.9168250954037876,0.8078012597247701,3.9741031281121484,0.6560584659244908,1.0,1.1511292260876342,1.1511292260876342,1.0,7.0,6.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7928492426872253,-1.3499999999999996,1.3499999999999996,0.0,0.0,0.6749999523162842,4.752555923229558,4.748123197458508,12995.091723632813,13419.975,28.387,-29.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
791,native_wait_aware_replan,supported_native_episode_loop,7290.492,4.907,0.4073,-5.7216000000000005,66.0,0.7480916030534351,337.32937934706536,6.34222667385345,0.0,0.0,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.172488499516324,5.171130930803189,4414.598693847656,7290.492,4.907,-5.7216000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
801,native_wait_aware_replan,supported_native_episode_loop,-5106.569,3.321,0.6759,-4.6728000000000005,66.0,0.7480916030534351,335.24151244350054,4.869203989707986,0.0,0.0,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.753802539674043,3.753084849967663,12198.133044433594,-5106.569,3.321,-4.6728000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
811,native_wait_aware_replan,supported_native_episode_loop,19351.227,27.763,0.3323,-28.4276,67.0,0.7442748091603053,351.94302478009695,4.343308253228302,-0.37404580152671757,4.032948039713875,0.0,4971.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,143.0,0.0,0.0,0.0,0.0,0.0,0.9046557997379803,1.0,0.6020556610474155,0.4207078599391294,1.0595898155557337,0.9262321880328175,0.814238057659874,3.8517756661056715,0.6437732740196778,1.0,1.219621314897373,1.219621314897373,1.0,7.0,6.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7768130302429199,-1.3499999999999996,1.3499999999999996,0.0,0.0,0.6749999523162842,5.958237761782056,5.953626059810921,5860.932958984375,19351.227,27.763,-28.4276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
