timestamp,event_type,side,price,size,order_id
34500.565311324,add,ask,578.03,100.0,23258945
34500.701605152,add,bid,577.66,800.0,23265086
34500.783741434,trade,ask,578.03,100.0,23258945
34500.784256579,cancel,ask,578.22,100.0,23258919
34500.784256579,add,ask,578.37,100.0,23266861
34500.785465985,cancel,bid,577.66,100.0,23258476
34500.787472745,add,bid,578.02,100.0,23266918
34500.78794434,cancel,ask,578.37,100.0,23266861
34500.78794434,add,ask,578.42,100.0,23266927
34500.788600701,add,bid,578.02,100.0,23266956
34500.791694111,cancel,ask,578.42,100.0,23266927
34500.791694111,add,ask,578.49,100.0,23267018
34500.791869186,add,ask,578.49,200.0,23267021
34500.791928414,add,ask,578.49,100.0,23267023
34500.792263863,cancel,ask,578.49,100.0,23267018
34500.797066549,trade,bid,578.03,112.0,hidden_1171
34501.762218289,trade,bid,578.04,91.0,hidden_1172
34501.762218289,trade,bid,578.03,9.0,hidden_1173
34501.764190909,trade,bid,578.03,78.0,hidden_1174
34501.764190909,trade,bid,578.02,22.0,23266918
34501.767106458,cancel,bid,578.02,100.0,23266956
34501.767190522,trade,bid,578.02,78.0,23266918
34502.853961216,add,ask,578.14,200.0,23306618
34505.703505483,cancel,bid,577.66,800.0,23265086
34506.293156055,add,bid,577.65,100.0,23379108
34506.975429416,cancel,ask,578.14,200.0,23306618
34506.975598219,add,ask,578.56,200.0,23400514
34506.975648426,add,ask,578.56,100.0,23400516
34506.975700438,add,ask,578.56,100.0,23400518
34506.987535333,trade,bid,577.75,80.0,hidden_1185
34506.987686298,cancel,ask,578.56,200.0,23400514
34506.987728508,cancel,ask,578.56,100.0,23400516
34506.98776164,cancel,ask,578.56,100.0,23400518
34506.994552912,cancel,bid,577.65,100.0,23379108
34507.00186021,add,bid,577.66,100.0,23401035
34507.008714052,cancel,bid,577.66,100.0,23401035
34507.046535988,add,ask,578.19,100.0,23402446
34507.05706604,add,bid,577.52,100.0,23402633
34507.061195302,cancel,bid,577.52,100.0,23402633
34507.06358961,add,bid,577.6,100.0,23402864
34509.321248613,trade,bid,577.75,2.0,hidden_1196
34510.001989774,add,bid,577.6,142.0,23466266
34511.28443865,add,ask,577.81,100.0,23491045
34511.284775099,add,ask,577.81,100.0,23491062
34511.288071662,trade,bid,577.75,7.0,hidden_1200
34511.288182115,trade,bid,577.75,11.0,hidden_1201
34511.378668085,cancel,ask,577.81,100.0,23491062
34511.399128227,trade,ask,577.78,78.0,hidden_1203
34511.42186063,trade,ask,577.78,100.0,hidden_1204
34511.620045658,trade,ask,577.78,200.0,hidden_1205
34511.622298092,cancel,bid,577.6,100.0,23402864
34511.622442479,cancel,bid,577.6,142.0,23466266
34511.653719125,add,bid,577.6,142.0,23497077
34511.661826258,add,bid,577.6,100.0,23497212
34511.992236359,trade,bid,577.61,1.0,hidden_1210
34511.994618796,trade,bid,577.61,99.0,hidden_1211
34511.994618796,trade,bid,577.61,100.0,hidden_1212
34511.994618796,trade,bid,577.6,142.0,23497077
34511.994618796,trade,bid,577.6,100.0,23497212
34512.023756368,add,bid,577.27,100.0,23508241
34512.109438035,cancel,bid,577.27,100.0,23508241
34512.283082097,trade,bid,577.22,100.0,hidden_1217
34512.28552684,trade,bid,577.23,100.0,hidden_1218
34512.28552684,trade,bid,577.21,100.0,23207675
34518.999479043,add,ask,577.73,100.0,23669065
34518.999663522,add,ask,577.73,100.0,23669069
34522.501660647,add,bid,577.22,100.0,23721676
34522.501817984,cancel,ask,577.73,100.0,23669069
34525.028650585,cancel,ask,577.73,100.0,23669065
34525.028830308,add,ask,577.81,100.0,23762265
34525.028890826,add,ask,577.81,100.0,23762266
34525.028954582,add,ask,577.81,100.0,23762272
34525.029020955,add,ask,577.81,100.0,23762277
34525.363227112,add,ask,577.81,100.0,23768899
34525.363378134,cancel,ask,577.81,100.0,23762265
34525.363424888,cancel,ask,577.81,100.0,23762266
34525.363461463,cancel,ask,577.81,100.0,23762272
34525.363527072,cancel,ask,577.81,100.0,23762277
34525.452351777,cancel,ask,577.81,100.0,23768899
34526.466803321,add,ask,577.81,100.0,23793494
34526.471343109,cancel,ask,577.81,100.0,23793494
34527.121971818,cancel,bid,577.22,100.0,23721676
34527.134364591,add,bid,577.22,100.0,23804744
34532.13004672,cancel,bid,577.22,100.0,23804744
34532.130214278,add,bid,577.41,100.0,23876371
34533.564519891,add,ask,577.74,100.0,23896858
34536.004636958,cancel,ask,577.74,100.0,23896858
34536.020532709,trade,bid,577.47,6.0,hidden_1243
34536.020532709,trade,bid,577.41,94.0,23876371
34536.022756002,trade,bid,577.41,6.0,23876371
34537.569927332,add,ask,577.81,100.0,23942060
34538.561461517,add,ask,577.67,100.0,23953900
